,버스노선번호,몇번째 정류장,노선이름
2102,61,37,입장중학교
2103,61,38,유리
2104,61,39,입장사거리
2105,61,40,신덕1리
2106,61,41,연합아파트
2107,61,42,신두2리
2108,61,43,입장신두리(율목)
2109,61,44,거봉포도마을(서원산업)
2110,61,45,모전리(익선원)
2111,61,46,판정교
2112,61,47,판정리
2113,61,48,판정1리
2114,61,49,등대의집
2115,61,50,판정2리(산직촌)
2116,61,51,군동1리마을입구
2117,61,52,군동1리공장입구
2118,61,53,남서울대학교
2119,61,54,성환문화회관
2120,61,55,천안배원예농협
2121,61,56,삼풍아파트
2122,61,57,골드아파트
2123,61,58,성환역
2124,61,59,성신초등학교
2125,61,60,성환10리
2126,61,61,성환4리
2127,61,62,성환터미널
2128,62,1,164
2129,62,2,성환리(성환터미널)
2130,62,3,성환4리
2131,62,4,성환10리
2132,62,5,성신초등학교
2133,62,6,성환역
2134,62,7,골드아파트
2135,62,8,중앙아파트
2136,62,9,천안배원예농협
2137,62,10,성환문화회관
2138,62,11,남서울대학교
2139,62,12,군동1리공장입구
2140,62,13,군동1리마을입구
2141,62,14,판정2리(산직촌)
2142,62,15,등대의집
2143,62,16,판정1리
2144,62,17,판정리
2145,62,18,판정교
2146,62,19,모전리(익선원)
2147,62,20,거봉포도마을(서원산업)
2148,62,21,성거모전2리
2149,62,22,신덕3리
2150,62,23,연합아파트
2151,62,24,신덕1리
2152,62,25,입장사거리
2153,62,26,유리
2154,62,27,우진빌라
2155,62,28,입장중학교
2156,62,29,버들아지
2157,62,30,유3리
2158,62,31,유리교차로
2159,62,32,호성산업개발
2160,62,33,가산2리
2161,62,34,가산2리경로당
2162,62,35,가산1리
2163,62,36,TMC(주)
2164,62,37,연곡2리 갈산지
2165,62,38,연곡2리
2166,62,39,구정리 마을
2167,62,40,연곡1리
2168,62,41,연곡1리(연봉입구)
2169,62,42,양령리
2170,62,43,가산리 입구
2171,62,44,도하1리(도감말)
2172,62,45,도하3리
2173,62,46,천안연암대학교
2174,62,47,수향리
2175,62,48,대홍저수지
2176,62,49,대홍저수지
2177,62,50,수향리
2178,62,51,수향3리
2179,62,52,수향2리
2180,62,53,수향2리(무내)
2181,62,54,대흥초교(지족향)
2182,62,55,수향2리(무내)
2183,62,56,수향1리(지족향)
2184,62,57,대홍리
2185,62,58,대홍5리
2186,62,59,대홍1리(대정)
2187,62,60,대홍4리(갯방죽)
2188,62,61,희성폴리머
2189,62,62,장로교회
2190,62,63,성환4리
2191,62,64,성환10리
2192,62,65,성신초등학교
2193,62,66,성환역
2194,62,67,골드아파트
2195,62,68,삼풍아파트
2196,62,69,성환리(성환터미널)
2197,63,1,165
2198,63,2,성환터미널
2199,63,3,삼풍아파트
2200,63,4,골드아파트
2201,63,5,성환역
2202,63,6,성신초등학교
2203,63,7,성환10리
2204,63,8,성환4리
2205,63,9,장로교회
2206,63,10,희성폴리머
2207,63,11,대홍4리(갯방죽)
2208,63,12,대홍리
2209,63,13,대홍5리
2210,63,14,대홍리
2211,63,15,수향1리(지족향)
2212,63,16,대흥초교(지족향)
2213,63,17,수향2리(무내)
2214,63,18,수향2리
2215,63,19,수향3리
2216,63,20,수향리
2217,63,21,대홍저수지
2218,63,22,대홍저수지
2219,63,23,수향리
2220,63,24,천안연암대학교
2221,63,25,도하3리
2222,63,26,도하1리(도감말)
2223,63,27,가산리 입구
2224,63,28,양령리
2225,63,29,연곡1리(연봉입구)
2226,63,30,연곡1리
2227,63,31,구정리 마을
2228,63,32,연곡2리 마을입구
2229,63,33,연곡2리
2230,63,34,TMC(주)
2231,63,35,가산1리
2232,63,36,가산2리
2233,63,37,가산2리
2234,63,38,호성산업개발
2235,63,39,유리교차로
2236,63,40,유리3리
2237,63,41,입장중학교
2238,63,42,유리
2239,63,43,입장사거리
2240,63,44,신덕1리
2241,63,45,연합아파트
2242,63,46,신두2리
2243,63,47,입장신두리(율목)
2244,63,48,거봉포도마을(서원산업)
2245,63,49,모전리(익선원)
2246,63,50,판정교
2247,63,51,판정리
2248,63,52,판정1리
2249,63,53,등대의집
2250,63,54,판정2리(산직촌)
2251,63,55,군동1리마을입구
2252,63,56,군동1리공장입구
2253,63,57,남서울대학교
2254,63,58,성환문화회관
2255,63,59,천안배원예농협
2256,63,60,삼풍아파트
2257,63,61,골드아파트
2258,63,62,성환역
2259,63,63,성신초등학교
2260,63,64,성환10리
2261,63,65,성환4리
2262,63,66,성환터미널
2263,64,1,166
2264,64,2,성환터미널
2265,64,3,삼풍아파트
2266,64,4,골드아파트
2267,64,5,성환역
2268,64,6,성신초등학교
2269,64,7,성환10리
2270,64,8,성환4리
2271,64,9,장로교회
2272,64,10,희성폴리머
2273,64,11,대홍4리(갯방죽)
2274,64,12,대홍리
2275,64,13,대홍5리
2276,64,14,대홍리
2277,64,15,수향1리(지족향)
2278,64,16,대흥초교(지족향)
2279,64,17,수향2리(무내)
2280,64,18,수향2리
2281,64,19,수향3리
2282,64,20,천안연암대학교
2283,64,21,도하3리
2284,64,22,도하1리(도감말)
2285,64,23,가산리 입구
2286,64,24,양령리
2287,64,25,연곡1리(연봉입구)
2288,64,26,연곡1리
2289,64,27,구정리 마을
2290,64,28,연곡2리 마을입구
2291,64,29,연곡2리
2292,64,30,TMC(주)
2293,64,31,가산1리
2294,64,32,가산2리
2295,64,33,가산2리
2296,64,34,호성산업개발
2297,64,35,유리교차로
2298,64,36,유리3리
2299,64,37,입장중학교
2300,64,38,유리
2301,64,39,입장사거리
2302,64,40,신덕1리
2303,64,41,연합아파트
2304,64,42,신두2리
2305,64,43,입장신두리(율목)
2306,64,44,거봉포도마을(서원산업)
2307,64,45,모전리(익선원)
2308,64,46,판정교
2309,64,47,판정리
2310,64,48,판정1리
2311,64,49,등대의집
2312,64,50,판정2리(산직촌)
2313,64,51,군동1리마을입구
2314,64,52,군동1리공장입구
2315,64,53,남서울대학교
2316,64,54,성환문화회관
2317,64,55,천안배원예농협
2318,64,56,삼풍아파트
2319,64,57,성환역
2320,64,58,성신초등학교
2321,64,59,성환10리
2322,64,60,성환4리
2323,64,61,성환터미널
2324,64,62,삼풍아파트
2325,64,63,골드아파트
2326,64,64,성환역
2327,64,65,성신초등학교
2328,64,66,성환8리
2329,64,67,송덕
2330,64,68,성환고등학교
2331,65,1,19
2332,65,2,천안아산역
2333,65,3,펜타포트
2334,65,4,서당골
2335,65,5,갤러리아백화점
2336,65,6,충남북부상공회의소
2337,65,7,천안교육지원청
2338,65,8,불당한성아파트
2339,65,9,불당동행정복지센터
2340,65,10,불당동일하이빌3단지
2341,65,11,불당동일하이빌2단지
2342,65,12,트윈팰리스
2343,65,13,천안시청 서북구보건소
2344,65,14,백석11단지
2345,65,15,백석아이파크2차아파트
2346,65,16,백석이수아파트입구
2347,65,17,한국더첼
2348,65,18,화이트스톤
2349,65,19,한들문화센터
2350,65,20,STS
2351,65,21,외국인 기업 전용단지
2352,65,22,동아제약
2353,65,23,코스트코
2354,65,24,효성아파트이편한아파트
2355,65,25,삼성SDI후문
2356,65,26,사라리
2357,65,27,차암공단입구
2358,65,28,롯데푸드
2359,65,29,한국하니웰
2360,65,30,천안산업단지관리공단
2361,65,31,직산대림아파트
2362,66,1,19
2363,66,2,직산대림아파트
2364,66,3,천안산업단지관리공단
2365,66,4,롯데푸드
2366,66,5,차암공단입구
2367,66,6,사라리
2368,66,7,성성교차로
2369,66,8,삼성SDI후문
2370,66,9,효성아파트이편한아파트
2371,66,10,코스트코
2372,66,11,삼성SDI
2373,66,12,동아제약
2374,66,13,외국인 기업 전용단지
2375,66,14,화이트스톤
2376,66,15,한들문화센터
2377,66,16,STS
2378,66,17,제네시스
2379,66,18,백석이수아파트입구
2380,66,19,백석아이파크2차아파트
2381,66,20,백석11단지
2382,66,21,천안시청 서북구보건소
2383,66,22,트윈팰리스
2384,66,23,불당아이파크
2385,66,24,불당대동아파트108동앞
2386,66,25,불당대동다숲
2387,66,26,불당한성아파트
2388,66,27,천안교육지원청
2389,66,28,충남북부상공회의소
2390,66,29,와이시티
2391,66,30,갤러리아백화점
2392,66,31,불당시티프라디움3차
2393,66,32,불당중흥2차프라디움
2394,66,33,천안아산역
2395,67,1,2
2396,67,2,남부고가교
2397,67,3,용곡세광아파트
2398,67,4,용곡세광엔리치타워
2399,67,5,새샘중학교
2400,67,6,현대까치아파트
2401,67,7,신방한라비발디후문
2402,67,8,신방한라비발디아파트
2403,67,9,"신방도서관, 푸르지오아파트"
2404,67,10,새마을금고
2405,67,11,한성필하우스
2406,67,12,하나리움
2407,67,13,신흥방산마을
2408,67,14,신방체육관
2409,67,15,신방한라동백아파트
2410,67,16,현대향촌아파트
2411,67,17,성지새말아파트
2412,67,18,쌍용동 이마트
2413,67,19,쌍용패션거리
2414,67,20,천안여상입구
2415,67,21,계광중학교
2416,67,22,대우5차아파트
2417,67,23,국민은행 성정점
2418,67,24,구상골사거리
2419,67,25,성정선경아파트
2420,67,26,성정현대아파트
2421,67,27,여성회관
2422,67,28,성정중학교
2423,67,29,천안우체국
2424,67,30,두정도서관
2425,67,31,펜타폴리스 2차
2426,67,32,두정대우1차아파트
2427,67,33,두정역
2428,67,34,두정역입구
2429,67,35,이안아파트 코아루아파트
2430,67,36,역말오거리
2431,67,37,대림한내아파트
2432,67,38,대림한숲아파트
2433,67,39,종합터미널
2434,67,40,방죽안오거리
2435,67,41,복자여자중고등학교
2436,67,42,삼도상가
2437,67,43,천안역
2438,67,44,동남구보건소
2439,67,45,버들육거리
2440,67,46,청과시장
2441,67,47,농협원성점
2442,67,48,청수현대아파트
2443,67,49,공립지역아동센터
2444,67,50,청수극동1차아파트
2445,67,51,청수극동2차아파트
2446,67,52,동남경찰서
2447,67,53,청룡동행정복지센터
2448,67,54,대전지방법원천안지원
2449,67,55,버들마을아파트
2450,67,56,천안제일요양원
2451,67,57,청당2통(새텃마을)
2452,67,58,새샘중학교
2453,67,59,청당마을신도브래뉴아파트
2454,67,60,청당마을신도브래뉴아파트후문
2455,67,61,남부고가교(천안국빈장례식장)
2456,68,1,20
2457,68,2,단대병원
2458,68,3,단대병원
2459,68,4,상명대학교
2460,68,5,천안톨게이트
2461,68,6,도솔광장
2462,68,7,대림한숲아파트
2463,68,8,고속터미널
2464,68,9,신부청광아파트
2465,68,10,동아태조아파트
2466,68,11,역말오거리
2467,68,12,이안아파트 코아루아파트
2468,68,13,두정역푸르지오
2469,68,14,두정역
2470,68,15,두정대우1차아파트
2471,68,16,두정대림아파트
2472,68,17,두정양돈농협
2473,68,18,성정중학교
2474,68,19,성정현대아파트
2475,68,20,성정선경아파트
2476,68,21,구상골사거리
2477,68,22,성정동 전자랜드
2478,68,23,봉명 청솔아파트
2479,68,24,계광중학교
2480,68,25,일성아파트
2481,68,26,시영1차아파트
2482,68,27,천안컨벤션센터
2483,68,28,주공7단지
2484,68,29,쌍용초등학교
2485,68,30,용암마을
2486,68,31,불당 한성아파트
2487,68,32,천안교육지원청
2488,68,33,충남북부상공회의소
2489,68,34,와이시티
2490,68,35,갤러리아백화점
2491,68,36,불당시티프라디움3차
2492,68,37,불당중흥2차프라디움
2493,68,38,천안아산역
2494,69,1,20
2495,69,2,천안아산역
2496,69,3,펜타포트
2497,69,4,서당골
2498,69,5,갤러리아백화점
2499,69,6,불당동문화카페거리
2500,69,7,불당풍림아이원아파트
2501,69,8,충남북부상공회의소
2502,69,9,천안교육지원청
2503,69,10,한화꿈에그린아파트
2504,69,11,월봉청솔아파트
2505,69,12,용암마을
2506,69,13,쌍용한라동백아파트
2507,69,14,광명아파트
2508,69,15,천안컨벤션센터
2509,69,16,일성아파트
2510,69,17,계광중학교
2511,69,18,대우5차아파트
2512,69,19,국민은행 성정점
2513,69,20,구상골사거리
2514,69,21,성정선경아파트
2515,69,22,성정현대아파트
2516,69,23,여성회관
2517,69,24,성정중학교
2518,69,25,펜타폴리스 2차
2519,69,26,두정대우1차아파트
2520,69,27,두정역
2521,69,28,두정역입구
2522,69,29,이안아파트 코아루아파트
2523,69,30,역말오거리
2524,69,31,신부우방아파트
2525,69,32,신부청광아파트
2526,69,33,신부청광아파트
2527,69,34,종합터미널
2528,69,35,대림한숲아파트
2529,69,36,천안톨게이트
2530,69,37,상명대학교
2531,69,38,단국대치대병원
2532,69,39,단대병원
2533,70,1,200
2534,70,2,천안역
2535,70,3,삼도상가
2536,70,4,복자여자중고등학교
2537,70,5,방죽안오거리
2538,70,6,종합터미널
2539,70,7,대림한숲아파트
2540,70,8,도솔광장
2541,70,9,천안톨게이트
2542,70,10,상명대학교
2543,70,11,단국대치대병원
2544,70,12,단대병원
2545,70,13,오승빌라
2546,70,14,성거육영아파트
2547,70,15,망향의동산
2548,70,16,오성원룸
2549,70,17,청광산업
2550,70,18,송남리
2551,70,19,남창마을
2552,70,20,북천안자이에뜨
2553,70,21,충남예술고등학교
2554,70,22,성거도서관
2555,70,23,천흥리
2556,70,24,수청거리
2557,70,25,아느칸빌아파트
2558,70,26,천흥공단
2559,70,27,청호포도마을아파트
2560,70,28,오목리
2561,70,29,극락정사
2562,70,30,수리고개
2563,70,31,시장2리
2564,70,32,신덕2리
2565,70,33,효계리(동계리)
2566,70,34,입장면행정복지센터
2567,70,35,입장사거리
2568,70,36,입장
2569,70,37,입장회차지
2570,71,1,200
2571,71,2,입장(회차지)
2572,71,3,입장
2573,71,4,입장양진유통
2574,71,5,초원아파트
2575,71,6,효계리(동계리)
2576,71,7,신덕2리
2577,71,8,시장2리
2578,71,9,수리고개
2579,71,10,극락정사
2580,71,11,오목리
2581,71,12,청호포도마을아파트
2582,71,13,천흥공단
2583,71,14,아느칸빌아파트
2584,71,15,수청거리
2585,71,16,삼일아파트
2586,71,17,성거초등학교
2587,71,18,충남예술고등학교
2588,71,19,남창마을
2589,71,20,송남리
2590,71,21,청구빌라
2591,71,22,석교2리
2592,71,23,망향의동산
2593,71,24,성거육영아파트
2594,71,25,요방1리입구
2595,71,26,요방3리
2596,71,27,단대병원
2597,71,28,상명대학교
2598,71,29,천안톨게이트
2599,71,30,도솔광장
2600,71,31,대림한숲아파트
2601,71,32,종합터미널
2602,71,33,방죽안오거리
2603,71,34,복자여자중고등학교
2604,71,35,삼도상가
2605,71,36,천안역
2606,71,37,동남구보건소
2607,71,38,버들육거리
2608,71,39,청과시장
2609,71,40,농협원성점
2610,71,41,우성VIP 아파트
2611,71,42,천안여중입구
2612,71,43,원성극동아파트
2613,71,44,교보사거리
2614,71,45,천안제일고등학교
2615,71,46,동남구보건소
2616,71,47,천안역
2617,72,1,201
2618,72,2,신부경남아파트
2619,72,3,천안중학교
2620,72,4,교보생명
2621,72,5,천안제일고등학교
2622,72,6,동남구보건소
2623,72,7,천안역
2624,72,8,삼도상가
2625,72,9,복자여자중고등학교
2626,72,10,방죽안오거리
2627,72,11,종합터미널
2628,72,12,대림한숲아파트
2629,72,13,도솔광장
2630,72,14,천안톨게이트
2631,72,15,상명대학교
2632,72,16,단국대치대병원
2633,72,17,단대병원
2634,72,18,오승빌라
2635,72,19,성거육영아파트
2636,72,20,망향의동산
2637,72,21,오성원룸
2638,72,22,청광산업
2639,72,23,송남리
2640,72,24,남창마을
2641,72,25,북천안자이에뜨
2642,72,26,충남예술고등학교
2643,72,27,성거도서관
2644,72,28,천흥리
2645,72,29,수청거리
2646,72,30,아느칸빌아파트
2647,72,31,천흥공단
2648,72,32,청호포도마을아파트
2649,72,33,오목리
2650,72,34,극락정사
2651,72,35,수리고개
2652,72,36,시장2리
2653,72,37,신덕2리
2654,72,38,효계리(동계리)
2655,72,39,입장면행정복지센터
2656,72,40,입장사거리
2657,72,41,유리
2658,72,42,삼원빌라
2659,72,43,독정리
2660,72,44,독정리입구
2661,72,45,구독정
2662,72,46,구송산
2663,72,47,하송산
2664,72,48,하송산
2665,72,49,강덕리
2666,72,50,양변리입구
2667,72,51,금화아파트
2668,72,52,미양농공단지
2669,72,53,보체리입구
2670,72,54,태양비철
2671,72,55,도예공방
2672,72,56,구수리
2673,72,57,안성제2공단
2674,72,58,계동.안성제2산업단지입구
2675,72,59,계동입구
2676,72,60,가온고교
2677,72,61,도기동
2678,72,62,인지사거리
2679,72,63,서광아파트
2680,72,64,시민회관
2681,72,65,한마음세차장
2682,73,1,201
2683,73,2,봉산로타리.안성시청
2684,73,3,시민회관.보건소
2685,73,4,서광아파트
2686,73,5,인지사거리
2687,73,6,도기동
2688,73,7,가온고교
2689,73,8,계동입구
2690,73,9,계동.안성제2산업단지입구
2691,73,10,롯데칠성
2692,73,11,안성제2산업단지
2693,73,12,구수리
2694,73,13,도예공방
2695,73,14,농협안성물류단지
2696,73,15,보체리입구
2697,73,16,미양농공단지
2698,73,17,금화마을
2699,73,18,양변리입구
2700,73,19,강덕리
2701,73,20,하송산
2702,73,21,하송산
2703,73,22,구송산
2704,73,23,구독정
2705,73,24,독정리
2706,73,25,독정리
2707,73,26,삼원빌라
2708,73,27,유리
2709,73,28,입장양진유통
2710,73,29,초원아파트
2711,73,30,효계리(동계리)
2712,73,31,신덕2리
2713,73,32,시장2리
2714,73,33,수리고개
2715,73,34,극락정사
2716,73,35,오목리
2717,73,36,청호포도마을아파트
2718,73,37,천흥공단
2719,73,38,아느칸빌아파트
2720,73,39,수청거리
2721,73,40,삼일아파트
2722,73,41,성거초등학교
2723,73,42,충남예술고등학교
2724,73,43,남창마을
2725,73,44,송남리
2726,73,45,청구빌라
2727,73,46,석교2리
2728,73,47,망향의동산
2729,73,48,성거육영아파트
2730,73,49,요방1리입구
2731,73,50,요방3리
2732,73,51,단대병원
2733,73,52,상명대학교
2734,73,53,천안톨게이트
2735,73,54,도솔광장
2736,73,55,대림한숲아파트
2737,73,56,종합터미널
2738,73,57,방죽안오거리
2739,73,58,복자여자중고등학교
2740,73,59,삼도상가
2741,73,60,천안역
2742,73,61,동남구보건소
2743,73,62,천안제일고등학교
2744,73,63,버들로
2745,73,64,교보생명
2746,73,65,중앙고등학교
2747,73,66,신부경남아파트
2748,74,1,21
2749,74,2,청당벽산아파트
2750,74,3,청삼교차로
2751,74,4,한양수자인
2752,74,5,대전지방검찰청천안지청
2753,74,6,청룡동행정복지센터
2754,74,7,동남경찰서
2755,74,8,청수극동2차아파트
2756,74,9,청수초등학교
2757,74,10,만수사
2758,74,11,용곡아이파크아파트
2759,74,12,용곡동일4단지아파트
2760,74,13,용곡한라비발디아파트
2761,74,14,현대 향촌아파트정문
2762,74,15,현대향촌아파트
2763,74,16,성지새말아파트
2764,74,17,쌍용동 이마트
2765,74,18,쌍용동사거리
2766,74,19,쌍용초등학교
2767,74,20,용암마을
2768,74,21,불당 한성아파트
2769,74,22,월봉고등학교
2770,74,23,갤러리아백화점
2771,74,24,불당시티프라디움3차
2772,74,25,불당중흥2차프라디움
2773,74,26,아산역
2774,74,27,패션2광장
2775,74,28,충남북부상공회의소
2776,74,29,천안교육지원청
2777,74,30,불당한성아파트
2778,74,31,불당동행정복지센터
2779,74,32,불당동일하이빌3단지
2780,74,33,불당동일하이빌2단지
2781,74,34,트윈팰리스
2782,74,35,천안시청 서북구보건소
2783,74,36,천안시청
2784,74,37,천안시청시의회
2785,74,38,시청앞사거리
2786,74,39,불당신도시
2787,74,40,호반센트로포레
2788,74,41,호반센트로포레
2789,74,42,불당이안아파트
2790,74,43,원랜드패션몰
2791,74,44,백석농공단지
2792,75,1,21
2793,75,2,백석농공단지
2794,75,3,원랜드패션몰
2795,75,4,불당리더힐스
2796,75,5,불당이안아파트
2797,75,6,호반센트로포레
2798,75,7,린스트라우스
2799,75,8,불당신도시
2800,75,9,시청앞사거리
2801,75,10,천안시청시의회
2802,75,11,천안시청
2803,75,12,천안시청 서북구보건소
2804,75,13,트윈팰리스
2805,75,14,불당아이파크
2806,75,15,불당대동아파트108동앞
2807,75,16,불당대동다숲
2808,75,17,불당한성아파트
2809,75,18,천안교육지원청
2810,75,19,충남북부상공회의소
2811,75,20,패션2광장
2812,75,21,아산역
2813,75,22,펜타포트
2814,75,23,서당골
2815,75,24,갤러리아백화점
2816,75,25,불당동문화카페거리
2817,75,26,월봉중학교
2818,75,27,한화꿈에그린아파트
2819,75,28,월봉청솔아파트
2820,75,29,용암마을
2821,75,30,쌍용한라동백아파트
2822,75,31,쌍용동사거리
2823,75,32,쌍용동 이마트
2824,75,33,성지새말아파트
2825,75,34,현대 향촌아파트
2826,75,35,한라 동백2차아파트정문
2827,75,36,용곡한라비발디후문
2828,75,37,용곡한라비발디아파트
2829,75,38,용곡동일4단지아파트
2830,75,39,만수사
2831,75,40,용곡아이파크아파트
2832,75,41,청수초등학교
2833,75,42,청수극동2차아파트
2834,75,43,동남경찰서
2835,75,44,청룡동행정복지센터
2836,75,45,대전지방법원천안지원
2837,75,46,한양수자인
2838,75,47,청당초등학교입구
2839,75,48,천안우리병원
2840,75,49,청당벽산아파트
2841,76,1,221
2842,76,2,송남리
2843,76,3,충남예술고등학교
2844,76,4,성거도서관
2845,76,5,천흥리
2846,76,6,성 거  SKC
2847,76,7,성거읍행정복지센터
2848,76,8,송남리
2849,76,9,문덕1리입구
2850,76,10,문덕리
2851,76,11,문덕리
2852,76,12,성거하늘빛아파트
2853,76,13,거봉주유소
2854,76,14,문덕1리
2855,76,15,문덕2리
2856,76,16,석교1리
2857,76,17,망향휴게소
2858,76,18,요방1리
2859,76,19,요방1리입구
2860,76,20,요방3리
2861,76,21,단대병원
2862,76,22,상명대학교
2863,76,23,천안톨게이트
2864,76,24,도솔광장
2865,76,25,대림한숲아파트
2866,76,26,종합터미널
2867,77,1,221
2868,77,2,종합터미널
2869,77,3,대림한숲아파트
2870,77,4,천안톨게이트
2871,77,5,상명대학교
2872,77,6,단국대치대병원
2873,77,7,단대병원
2874,77,8,오승빌라
2875,77,9,요방1리
2876,77,10,망향휴게소
2877,77,11,석교1리
2878,77,12,문덕2리
2879,77,13,문덕1리
2880,77,14,거봉주유소
2881,77,15,성거하늘빛아파트
2882,77,16,문덕리
2883,77,17,송남리
2884,77,18,성거읍행정복지센터
2885,77,19,성거 SKC
2886,77,20,삼일아파트
2887,77,21,성거초등학교
2888,77,22,충남예술고등학교
2889,77,23,송남리
2890,78,1,229
2891,78,2,성거도서관
2892,78,3,천흥리
2893,78,4,성 거  SKC
2894,78,5,성거읍행정복지센터
2895,78,6,저리2리(모시울)
2896,78,7,정촌리(케이테크)
2897,78,8,정촌리
2898,78,9,여송산업
2899,78,10,천안장례식장
2900,78,11,모전리
2901,78,12,모전리
2902,78,13,판정교
2903,78,14,모전리(익선원)
2904,78,15,거봉포도마을(서원산업)
2905,78,16,성거모전2리
2906,78,17,신덕3리
2907,78,18,연합아파트
2908,78,19,신덕1리
2909,78,20,입장사거리
2910,78,21,입장
2911,78,22,입장회차지
2912,79,1,229
2913,79,2,입장회차지
2914,79,3,입장
2915,79,4,입장사거리
2916,79,5,신덕1리
2917,79,6,연합아파트
2918,79,7,신두2리
2919,79,8,입장신두리(율목)
2920,79,9,거봉포도마을(서원산업)
2921,79,10,모전리(익선원)
2922,79,11,판정교
2923,79,12,모전리
2924,79,13,모전리
2925,79,14,천안장례식장
2926,79,15,여송산업
2927,79,16,정촌리
2928,79,17,정촌리(케이테크)
2929,79,18,저리2리(모시울)
2930,79,19,성거읍행정복지센터
2931,79,20,성거 SKC
2932,79,21,삼일아파트
2933,79,22,성거초등학교
2934,80,1,230
2935,80,2,입장(회차지)
2936,80,3,입장
2937,80,4,입장사거리
2938,80,5,신덕1리
2939,80,6,연합아파트
2940,80,7,신두2리
2941,80,8,입장신두리(율목)
2942,80,9,거봉포도마을(서원산업)
2943,80,10,모전리(익선원)
2944,80,11,판정교
2945,80,12,모전리
2946,80,13,천안장례식장
2947,80,14,여송산업
2948,80,15,정촌리
2949,80,16,저리2리(모시울)
2950,80,17,성거읍행정복지센터
2951,80,18,성거 SKC
2952,80,19,삼일아파트
2953,80,20,성거초등학교
2954,81,1,230
2955,81,2,성거도서관
2956,81,3,천흥리
2957,81,4,성 거  SKC
2958,81,5,성거읍행정복지센터
2959,81,6,저리2리(모시울)
2960,81,7,정촌리
2961,81,8,여송산업
2962,81,9,천안장례식장
2963,81,10,모전리
2964,81,11,판정교
2965,81,12,모전리(익선원)
2966,81,13,거봉포도마을(서원산업)
2967,81,14,성거모전2리
2968,81,15,신덕3리
2969,81,16,연합아파트
2970,81,17,신덕1리
2971,81,18,입장사거리
2972,81,19,입장
2973,81,20,입장회차지
2974,82,1,231
2975,82,2,삼곡리종점
2976,82,3,판정리
2977,82,4,판정교
2978,82,5,모전리(익선원)
2979,82,6,거봉포도마을(서원산업)
2980,82,7,성거모전2리
2981,82,8,신덕3리
2982,82,9,연합아파트
2983,82,10,신덕1리
2984,82,11,입장사거리
2985,82,12,입장
2986,82,13,입장회차지
2987,83,1,231
2988,83,2,입장(회차지)
2989,83,3,입장
2990,83,4,입장사거리
2991,83,5,신덕1리
2992,83,6,연합아파트
2993,83,7,신두2리
2994,83,8,입장신두리(율목)
2995,83,9,거봉포도마을(서원산업)
2996,83,10,모전리(익선원)
2997,83,11,판정교
2998,83,12,판정리
2999,83,13,삼곡리종점
3000,84,1,232
3001,84,2,입장
3002,84,3,입장회차지
3003,84,4,기로1리(기로)
3004,84,5,기로리 양달말
3005,84,6,한성아파트
3006,84,7,도림2리(신대)
3007,84,8,도림1리
3008,84,9,도림1리(보통거리)
3009,84,10,도림리
3010,84,11,청룡(종점)
3011,85,1,232
3012,85,2,청룡(종점)
3013,85,3,도림리
3014,85,4,도림1리(보통거리)
3015,85,5,도림1리
3016,85,6,도림2리(신대)
3017,85,7,한성아파트
3018,85,8,기로리 양달말
3019,85,9,기로1리(기로)
3020,85,10,입장회차지
3021,85,11,입장(회차지)
3022,85,12,입장
3023,86,1,233
3024,86,2,도림2리
3025,86,3,도림2리(신대)
3026,86,4,한성아파트
3027,86,5,기로리 양달말
3028,86,6,기로1리(기로)
3029,86,7,입장회차지
3030,86,8,입장(회차지)
3031,86,9,입장
3032,87,1,233
3033,87,2,입장
3034,87,3,입장회차지
3035,87,4,기로1리(기로)
3036,87,5,기로리 양달말
3037,87,6,한성아파트
3038,87,7,도림2리(신대)
3039,87,8,도림2리
3040,88,1,234
3041,88,2,입장
3042,88,3,입장회차지
3043,88,4,기로1리(기로)
3044,88,5,기로리 양달말
3045,88,6,한성아파트
3046,88,7,주성레이크빌아파트
3047,88,8,양대리입구
3048,88,9,양대리
3049,88,10,양대리(양대)
3050,88,11,양대리(종점)
3051,89,1,234
3052,89,2,양대리
3053,89,3,양대리(양대)
3054,89,4,양대리
3055,89,5,양대리입구
3056,89,6,주성레이크빌아파트
3057,89,7,한성아파트
3058,89,8,기로리 양달말
3059,89,9,기로1리(기로)
3060,89,10,입장(회차지)
3061,89,11,입장
3062,90,1,235
3063,90,2,양대리
3064,90,3,양대리(양대)
3065,90,4,양대리
3066,90,5,양대리입구
3067,90,6,한국생산기술연구원
3068,90,7,한국생산기술연구원
3069,90,8,주성레이크빌아파트
3070,90,9,한성아파트
3071,90,10,기로리 양달말
3072,90,11,기로1리(기로)
3073,90,12,입장(회차지)
3074,90,13,입장
3075,91,1,235
3076,91,2,입장
3077,91,3,입장회차지
3078,91,4,기로1리(기로)
3079,91,5,기로리 양달말
3080,91,6,한성아파트
3081,91,7,주성레이크빌아파트
3082,91,8,한국생산기술연구원
3083,91,9,한국생산기술연구원
3084,91,10,양대리입구
3085,91,11,양대리
3086,91,12,양대리(양대)
3087,91,13,양대리(종점)
3088,92,1,236
3089,92,2,호당리
3090,92,3,호당1리
3091,92,4,시장1리
3092,92,5,시장1리
3093,92,6,호당2리(당곡)
3094,92,7,시장리(전원주택단지)
3095,92,8,효계리(효아촌)
3096,92,9,효계리
3097,92,10,시장2리
3098,92,11,홍천리입구
3099,92,12,입장면행정복지센터
