,위도,경도,주소
1373,36.7364623,127.0844031,"태학산로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1374,36.7021542,127.0710538,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1375,36.6503422,127.0857938,"지장길, 동남구, 천안시, 충청남도, 32509, 대한민국"
1376,36.7509269,127.1877217,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
1377,36.8698411,127.1255215,"자은가리1길, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
1378,36.7955661,127.193969,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1379,36.7086428,127.2977584,"발산4길, 옥산면, 동남구, 천안시, 충청남도, 31251, 대한민국"
1380,36.795066,127.3851933,"죽계리2길, 동남구, 천안시, 충청남도, 27827, 대한민국"
1381,36.8441024,127.3185973,"봉항로, 동남구, 천안시, 충청남도, 27825, 대한민국"
1382,36.8509596,127.28201408,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1383,36.8956655,127.2625805,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1384,36.87040657,127.26779319,"위례성로, 입장면, 동남구, 천안시, 충청남도, 31056, 대한민국"
1385,36.8412905,127.1743703,"단국대학교병원, 201, 망향로, 성거읍, 동남구, 천안시, 충청남도, 31116, 대한민국"
1386,36.7604214,127.1782955,"46, 삼성5길, 동남구, 천안시, 충청남도, 31226, 대한민국"
1387,36.84434466,127.18699407,"문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1388,36.82233216,127.25502858,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1389,36.82488246,127.28408663,"오곡2길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1390,36.8730555,127.2106701,"203, 85, 천흥4길, 성거읍, 서북구, 천안시, 충청남도, 31044, 대한민국"
1391,36.91455865,127.09734156,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1392,36.9344413,127.0816103,"신무길, 성환읍, 서북구, 천안시, 충청남도, 31000, 대한민국"
1393,36.9386817,127.1495639,"성월수향길, 성환읍, 서북구, 천안시, 충청남도, 31022, 대한민국"
1394,36.96372434,127.15462082,"양령1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
1395,36.86582008,127.13006101,"모시1길, 업성동, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
1396,36.7663314,127.1383943,"구룡2통경로당, 배울1길, 구룡동, 동남구, 천안시, 충청남도, 31207, 대한민국"
1397,36.6789191,127.2082706,"전의읍내리(종점), 운주산로, 전의면, 세종, 30004, 대한민국"
1398,36.8143928,127.3639047,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1399,36.8213759,127.3237012,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1400,36.8170867,127.3409441,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1401,36.7792615,127.295836,"병천5길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1402,36.8795268,127.29434457,"대평4길, 동남구, 천안시, 충청남도, 27824, 대한민국"
1403,36.9047458,127.2784233,"성진로, 입장면, 서북구, 천안시, 충청남도, 17609, 대한민국"
1404,36.88434462,127.23780241,"입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1405,36.7881226,127.3472468,"동산광덕길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1406,36.8046251,127.3545277,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1407,36.8272118,127.0745752,"동산로, 동산리, 아산시, 충청남도, 31458, 대한민국"
1408,36.79231923,127.17354692,"정골1길, 구성동, 동남구, 천안시, 충청남도, 31070, 대한민국"
1409,36.8406499,127.1851781,"백석대학교, 1, 문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1410,36.9047947,127.2460661,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1411,36.9047273,127.2461729,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1412,36.7253524,127.2513941,"동남구, 천안시, 충청남도, 31251, 대한민국"
1413,36.7254153,127.2513323,"동남구, 천안시, 충청남도, 31251, 대한민국"
1414,36.8698911,127.1447386,"직산역, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1415,36.80731404,127.15153934,"40, 버들로, 문화동, 동남구, 천안시, 충청남도, 31131, 대한민국"
1416,36.830499,127.1639488,"단대로, 동남구, 천안시, 충청남도, 31115, 대한민국"
1417,36.91172292,127.13673126,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1418,36.91185463,127.1366524,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1419,36.8185896,127.13095407,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1420,36.81699131,127.13084907,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1421,36.81435129,127.12990241,"봉명동, 동남구, 천안시, 충청남도, 31148, 대한민국"
1422,36.81519796,127.13044074,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1423,36.8073613,127.12823574,"서부대로, 쌍용3동, 서북구, 천안시, 충청남도, 31149, 대한민국"
1424,36.80877299,127.12885241,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1425,36.80084289,127.12692428,"천안주유소, 368, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1426,36.79856963,127.12629741,"350, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1427,36.80103683,127.14263516,"다가5길, 봉명동, 동남구, 천안시, 충청남도, 31154, 대한민국"
1428,36.78110798,127.1593924,"남부대로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
1429,36.7832793,127.1435552,"풍세로, 용곡동, 동남구, 천안시, 충청남도, 31200, 대한민국"
1430,36.7829315,127.1432912,"남부고가교, 용곡동, 동남구, 천안시, 충청남도, 31199, 대한민국"
1431,36.73064195,127.09168391,"동남구, 천안시, 충청남도, 31214, 대한민국"
1432,36.7031986,127.1058593,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1433,36.7031092,127.1060837,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1434,36.6992779,127.0993303,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1435,36.6990984,127.0995775,"매당1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1436,36.6994049,127.1151504,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1437,36.6993002,127.1148207,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1438,36.77226367,127.21506719,"42, 신계5길, 목천신도브래뉴1차아파트, 동남구, 천안시, 충청남도, 31233, 대한민국"
1439,36.8082155,127.3700031,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1440,36.8080531,127.3698352,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1441,36.7780592,127.2307274,"동남구, 천안시, 충청남도, 31231, 대한민국"
1442,36.7780481,127.2306097,"독립기념관, 독립기념관로, 동남구, 천안시, 충청남도, 31231, 대한민국"
1443,36.7979826,127.190675,"교천지산길, 동남구, 천안시, 충청남도, 31068, 대한민국"
1444,36.80050133,127.10066741,"불당대로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1445,36.8050216,127.113191,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1446,36.80799925,127.11403722,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1447,36.80778699,127.11374928,"롯데슈퍼, 73, 시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1448,36.85508491,127.13025261,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1449,36.8551708,127.1301362,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1450,36.85789938,127.13443863,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1451,36.8579918,127.1343406,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1452,36.8593736,127.1348759,"업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1453,36.8592254,127.1350561,"업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1454,36.85490794,127.12075741,"2공단2로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1455,36.85982794,127.12076741,"2공단2로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1456,36.86575504,127.11906476,"4산단4로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31040, 대한민국"
1457,36.86527492,127.11925833,"4산단4로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31040, 대한민국"
1458,36.7623164,127.1733645,"응원1길, 동남구, 천안시, 충청남도, 31224, 대한민국"
1459,36.81050633,127.3187424,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1460,36.81054958,127.31845271,"병천초등학교 봉성분교장 (폐교), 매성3길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1461,36.78814704,127.15156553,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
1462,36.79006453,127.15479495,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
1463,36.79575872,127.1581978,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
1464,36.79791216,127.15451184,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
1465,36.79892364,127.1261109,"삼일육아원, 349, 서부대로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31173, 대한민국"
1466,36.85295498,127.15978564,"천안신당고등학교, 36, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1467,36.85465098,127.16025652,"신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1468,36.9035887,127.1073443,"율금1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1469,36.90351253,127.10734991,"율금1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1470,36.91249194,127.20331944,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1471,36.91264246,127.20320475,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1472,36.91265926,127.20710936,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1473,36.91275634,127.2064536,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1474,36.915058,127.2216459,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1475,36.9150219,127.2220188,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1476,36.9148108,127.22930386,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1477,36.91496075,127.22940993,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1478,36.90806129,127.22678741,"석재길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1479,36.907955,127.226717,"석재길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1480,36.9039768,127.2229636,"입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1481,36.9032289,127.2215497,"망향로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1482,36.74933674,127.09623919,"동남구, 천안시, 충청남도, 31214, 대한민국"
1483,36.81857538,127.1857192,"태조산길, 유량동, 동남구, 천안시, 충청남도, 31068, 대한민국"
1484,36.81806794,127.18544074,"유량동, 동남구, 천안시, 충청남도, 31068, 대한민국"
1485,36.84062484,127.11261764,"3공단5로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1486,36.84046576,127.1125003,"3공단5로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1487,36.86462295,127.15015408,"천안대로, 신당동, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1488,36.8645698,127.1499318,"천안대로, 신당동, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1489,36.79150034,127.19227824,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1490,36.79178964,127.19210408,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1491,36.9428013,127.19605074,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
1492,36.94302563,127.19596609,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
1493,36.93076466,127.20048241,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
1494,36.93073286,127.20015528,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
1496,36.88725295,127.23158075,"위례산길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1497,36.887211,127.2313792,"위례산길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1498,36.91448296,127.25392575,"성진로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1499,36.91459704,127.25337022,"성진로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1500,36.90407311,127.25606421,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1501,36.90362344,127.25620802,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1502,36.91354008,127.24504336,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
1503,36.91335298,127.24504908,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
1504,36.92114132,127.10530574,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1505,36.9211561,127.1051457,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1506,36.7630848,127.2986575,"병천2로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1507,36.76290601,127.29874588,"병천2로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1508,36.7993939,127.1276448,"불당대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1509,36.7998745,127.1270988,"1, 미라4길, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1510,36.81614127,127.13036574,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1511,36.8074618,127.3237051,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1512,36.8073401,127.3237502,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1513,36.73861074,127.22187281,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1514,36.7388364,127.2219296,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1515,36.7400512,127.2256406,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1516,36.7399067,127.2255291,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1517,36.7123007,127.2579662,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1518,36.71242455,127.2578275,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1519,36.70779162,127.25819724,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1520,36.7078211,127.2583609,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1521,36.7709245,127.2029192,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1522,36.77097249,127.20317073,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1523,36.79014131,127.13991074,"용곡2길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1524,36.78975097,127.13994252,"용곡2길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1525,36.7475312,127.3005678,"도현길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1526,36.74747533,127.30030693,"장산동길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1527,36.7863024,127.1648077,"천안대로, 동남구, 천안시, 충청남도, 31195, 대한민국"
1528,36.7869163,127.16508741,"천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
1529,36.78970128,127.14832407,"프로미카월드 천안다가점, 911, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
1530,36.7344093,127.2234968,"동남구, 천안시, 충청남도, 31245, 대한민국"
1531,36.7343735,127.2236145,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1532,36.8468777,127.2737483,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1533,36.849436,127.27843346,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1534,36.8496314,127.2783952,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1535,36.8559422,127.2637186,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1536,36.85579542,127.26365791,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1537,36.7969857,127.3382618,"동산광덕길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1538,36.79695522,127.35293947,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1539,36.7966539,127.3527773,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1540,36.79932325,127.35282038,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1541,36.799403,127.352503,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1542,36.7510653,127.4017311,"화덕1길, 동남구, 천안시, 충청남도, 27870, 대한민국"
1543,36.78228676,127.19542569,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1544,36.78260829,127.19537038,"교천교, 동남구, 천안시, 충청남도, 31224, 대한민국"
1545,36.76387299,127.16953575,"삼성4길, 동남구, 천안시, 충청남도, 31226, 대한민국"
1546,36.76355961,127.16967574,"삼성4길, 동남구, 천안시, 충청남도, 31226, 대한민국"
1547,36.78585295,127.15697407,"청룡동 행정복지센터, 99, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
1548,36.78572841,127.15708834,"102, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
1549,36.77018288,127.13429187,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
1550,36.7700406,127.1344315,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
1551,36.7542491,127.122759,"잔다리길, 동남구, 천안시, 충청남도, 31474, 대한민국"
1552,36.74512974,127.11182065,"태학산로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1553,36.74535746,127.1119261,"태학산로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1554,36.73621588,127.09045476,"휴양림길, 동남구, 천안시, 충청남도, 31214, 대한민국"
1555,36.7362496,127.0906652,"휴양림길, 동남구, 천안시, 충청남도, 31214, 대한민국"
1556,36.67411005,127.03850072,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1557,36.6739664,127.0384378,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1558,36.80054965,127.11117908,"천안월봉중학교, 245, 광장로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
1559,36.7978613,127.10863241,"충남북부상공회의소, 광장로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
1560,36.80281799,127.11243574,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1561,36.80304803,127.1122592,"불당7길, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
1562,36.74379,127.22870796,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
1563,36.7437377,127.2285465,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
1564,36.79891657,127.16379809,"고재6길, 구성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
1565,36.79874294,127.16341241,"충무로, 구성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
1566,36.88665647,127.20629756,"망향로, 성거읍, 서북구, 천안시, 충청남도, 31043, 대한민국"
1567,36.88660649,127.20592955,"785, 망향로, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1568,36.83930627,127.13339408,"삼성대로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
1569,36.7623938,127.3979745,"화복로, 동남구, 천안시, 충청남도, 27870, 대한민국"
1570,36.78657672,127.2352726,"서리1길, 동남구, 천안시, 충청남도, 31231, 대한민국"
1571,36.7869227,127.234841,"서리1길, 동남구, 천안시, 충청남도, 31231, 대한민국"
1572,36.78909297,127.15860742,"청수8로, 청수동, 동남구, 천안시, 충청남도, 31197, 대한민국"
1573,36.7892013,127.15873907,"청수8로, 청수동, 동남구, 천안시, 충청남도, 31197, 대한민국"
1574,36.79047961,127.15948573,"천안청수고등학교, 82-46, 청수로, 청수동, 동남구, 천안시, 충청남도, 31194, 대한민국"
1575,36.78999133,127.15895907,"청수16로, 청수동, 동남구, 천안시, 충청남도, 31194, 대한민국"
1576,36.7865721,127.15851007,"청수14로, 청수동, 동남구, 천안시, 충청남도, 31197, 대한민국"
1577,36.78646312,127.15864484,"청수14로, 청수동, 동남구, 천안시, 충청남도, 31197, 대한민국"
1578,36.78443667,127.14897178,"천안가온초등학교, 21, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31200, 대한민국"
1579,36.81331956,127.16959138,"향교1길, 동남구, 천안시, 충청남도, 31125, 대한민국"
1580,36.85033124,127.12088403,"2공단2로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1581,36.87850966,127.16568408,"봉주로, 성거읍, 서북구, 천안시, 충청남도, 31049, 대한민국"
1582,36.87841798,127.16637741,"봉주로, 성거읍, 서북구, 천안시, 충청남도, 31049, 대한민국"
1583,36.87913629,127.18465908,"봉주로, 성거읍, 서북구, 천안시, 충청남도, 31047, 대한민국"
1584,36.87795799,127.19497908,"봉주로, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1585,36.8781163,127.19519907,"봉주로, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1586,36.89829465,127.14307074,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1587,36.89847207,127.14366859,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1588,36.89466796,127.13897408,"27, 군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1589,36.8949313,127.13926741,"27, 군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1590,36.89378995,127.13575267,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31019, 대한민국"
1591,36.8600126,127.1377863,"천안업성고등학교, 65-11, 업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1592,36.8391046,127.12202407,"이마트 천안서북점, 20, 삼성대로, 성성동, 서북구, 천안시, 충청남도, 31087, 대한민국"
1593,36.82409944,127.22728689,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1594,36.824127,127.2271505,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1595,36.78467466,127.14906742,"천안가온초등학교, 21, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31200, 대한민국"
1596,36.8243183,127.2611976,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1597,36.8179203,127.2716225,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1598,36.7612863,127.29887409,"아우내순대길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1599,36.75901465,127.29693575,"아우내순대길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1600,36.7780649,127.3390692,"화계2길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1601,36.79210802,127.35589949,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1602,36.66382258,127.11748755,"추모공원, 밤나무골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1603,36.82992526,127.11620153,"백석동, 서북구, 천안시, 충청남도, 31092, 대한민국"
1604,36.78266385,127.26135301,"은지3길, 동남구, 천안시, 충청남도, 31243, 대한민국"
1605,36.8599179,127.1377531,"천안업성고등학교, 65-11, 업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1606,36.8227316,127.15265224,"동아태조아파트, 중앙로, 성황동, 동남구, 천안시, 충청남도, 31120, 대한민국"
1607,36.82101139,127.15219328,"중앙로, 성황동, 동남구, 천안시, 충청남도, 31120, 대한민국"
1608,36.83357217,127.15154697,"두정역푸르지오, 천안대로, 두정동, 서북구, 천안시, 충청남도, 31111, 대한민국"
1609,36.8390743,127.1243952,"삼성대로, 성성동, 서북구, 천안시, 충청남도, 31087, 대한민국"
1610,36.8599339,127.1415616,"업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1611,36.89972465,127.1587024,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1612,36.8995938,127.1585133,"군서1리, 군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
1613,36.92068829,127.13380262,"신방로, 성환읍, 서북구, 천안시, 충청남도, 31022, 대한민국"
1614,36.920839,127.133226,"신방로, 성환읍, 서북구, 천안시, 충청남도, 31022, 대한민국"
1615,36.91476295,127.2614074,"성진로, 입장면, 서북구, 천안시, 충청남도, 17609, 대한민국"
1616,36.91455974,127.26145058,"성진로, 입장면, 서북구, 천안시, 충청남도, 17609, 대한민국"
1617,36.8420226,127.2710203,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1618,36.84204306,127.27117617,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1619,36.73651011,127.28394497,"상록리조트 후문, 수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
1620,36.73673962,127.28402408,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
1621,36.7226332,127.2150663,"약수로, 동남구, 천안시, 충청남도, 31245, 대한민국"
1622,36.72264628,127.21526575,"약수로, 동남구, 천안시, 충청남도, 31245, 대한민국"
1623,36.7818673,127.1632614,"남부대로, 청당동, 동남구, 천안시, 충청남도, 31072, 대한민국"
1624,36.77485963,127.13396074,"한성프라자, 67, 통정5로, 동남구, 천안시, 충청남도, 31204, 대한민국"
1625,36.77489893,127.13378953,"한성프라자, 67, 통정5로, 동남구, 천안시, 충청남도, 31204, 대한민국"
1626,36.77075938,127.13228532,"통정9로, 동남구, 천안시, 충청남도, 31207, 대한민국"
1627,36.80146069,127.1045475,"불당대로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1628,36.80115796,127.10429408,"갤러리아백화점, 불당대로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1629,36.7971352,127.100265,"불당시티프라디움3차, 희망로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1630,36.79744461,127.10081241,"펜타포트, 희망로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1631,36.78670128,127.10933074,"장재마을11단지, 고속철대로, 장재리, 아산시, 충청남도, 31472, 대한민국"
1632,36.77641833,127.1347242,"61, 통정12로, 신방동, 동남구, 천안시, 충청남도, 31204, 대한민국"
1633,36.77643962,127.13492741,"61, 통정12로, 신방동, 동남구, 천안시, 충청남도, 31204, 대한민국"
1634,36.77087186,127.13236117,"통정9로, 동남구, 천안시, 충청남도, 31207, 대한민국"
1635,36.7776391,127.1439421,"광풍로, 청당동, 동남구, 천안시, 충청남도, 31200, 대한민국"
1636,36.77680462,127.14330408,"천안축산농협, 1775, 광풍로, 청당동, 동남구, 천안시, 충청남도, 31211, 대한민국"
1637,36.78156343,127.1456463,"1800, 광풍로, 청당동, 동남구, 천안시, 충청남도, 31211, 대한민국"
