,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,주소
1195,CAB285001590,영성로,36.7984753,127.1508314,20221012050102.0,1590.0,34010.0,천안시,천안,"한일철재, 3, 영성로, 사직동, 동남구, 천안시, 충청남도, 31130, 대한민국"
1196,CAB285001591,동남구보건소,36.8083113,127.1505244,20221012050102.0,1591.0,34010.0,천안시,천안,"버들로, 문화동, 동남구, 천안시, 충청남도, 31131, 대한민국"
1197,CAB285001592,동말,36.81122794,127.16796241,20221012050102.0,1592.0,34010.0,천안시,천안,"태조산길, 유량동, 동남구, 천안시, 충청남도, 31068, 대한민국"
1198,CAB285001593,동말,36.81106469,127.16789285,20221012050102.0,1593.0,34010.0,천안시,천안,"원성동, 동남구, 천안시, 충청남도, 31125, 대한민국"
1199,CAB285001594,안서동보아파트,36.8309613,127.17799908,20221012050102.0,1594.0,34010.0,천안시,천안,"각원사길, 안서동, 동남구, 천안시, 충청남도, 31066, 대한민국"
1200,CAB285001595,단국대치대병원,36.83703799,127.17435407,20221012050102.0,1595.0,34010.0,천안시,천안,"망향로, 동남구, 천안시, 충청남도, 31116, 대한민국"
1201,CAB285001596,백석문화대,36.83963095,127.17926071,20221012050102.0,1596.0,34010.0,천안시,천안,"문암로, 안서동, 동남구, 천안시, 충청남도, 31065, 대한민국"
1202,CAB285001597,백석대목양관,36.84120464,127.18280559,20221012050102.0,1597.0,34010.0,천안시,천안,"백석대학교, 1, 문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1203,CAB285001598,백석대학교(운동장),36.84076694,127.18530613,20221012050102.0,1598.0,34010.0,천안시,천안,"백석대학교, 1, 문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1204,CAB285001599,부성1동행정복지센터,36.84380965,127.15411075,20221012050102.0,1599.0,34010.0,천안시,천안,"천안대로, 신당동, 서북구, 천안시, 충청남도, 31084, 대한민국"
1205,CAB285001600,신당고등학교,36.85169318,127.15828336,20221012050102.0,1600.0,34010.0,천안시,천안,"33, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1206,CAB285001601,신당고등학교,36.85185128,127.15863908,20221012050102.0,1601.0,34010.0,천안시,천안,"천안신당고등학교, 36, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1207,CAB285001602,롯데푸드,36.84984025,127.1179884,20221012050102.0,1602.0,34010.0,천안시,천안,"19, 2공단4로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1208,CAB285001603,롯데푸드,36.84999461,127.11811408,20221012050102.0,1603.0,34010.0,천안시,천안,"19, 2공단4로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1209,CAB285001604,차암1통,36.85232086,127.1152517,20221012050102.0,1604.0,34010.0,천안시,천안,"수레터1길, 차암동, 서북구, 천안시, 충청남도, 31075, 대한민국"
1210,CAB285001605,성정중학교,36.830418,127.1367349,20221012050102.0,1605.0,34010.0,천안시,천안,"태상빌딩, 85, 오성로, 두정동, 서북구, 천안시, 충청남도, 31107, 대한민국"
1211,CAB285001606,국민은행 성정점,36.81485298,127.13479407,20221012050102.0,1606.0,34010.0,천안시,천안,"쌍용대로, 성정2동, 서북구, 천안시, 충청남도, 31109, 대한민국"
1212,CAB285001609,광풍중학교,36.71450298,127.11786907,20221012050102.0,1609.0,34010.0,천안시,천안,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1213,CAB285001610,소사리,36.7352547,127.1716401,20221012050102.0,1610.0,34010.0,천안시,천안,"학수소사길, 동남구, 천안시, 충청남도, 30001, 대한민국"
1214,CAB285001611,신덕리(보랫골),36.6859588,127.1385885,20221012050102.0,1611.0,34010.0,천안시,천안,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
1215,CAB285001612,성환역,36.91556296,127.12817074,20221012050102.0,1612.0,34010.0,천안시,천안,"성환역, 성환1로, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
1216,CAB285001614,신흥마을,36.7788325,127.1177548,20221012050102.0,1614.0,34010.0,천안시,천안,"휴대길, 휴대리, 아산시, 충청남도, 31209, 대한민국"
1217,CAB285001615,휴대1리,36.77449663,127.11895928,20221012050102.0,1615.0,34010.0,천안시,천안,"휴대길, 휴대리, 아산시, 충청남도, 31209, 대한민국"
1218,CAB285001617,남관리(농협),36.753097,127.1273265,20221012050102.0,1617.0,34010.0,천안시,천안,"풍세로, 동남구, 천안시, 충청남도, 31474, 대한민국"
1219,CAB285001618,풍세면행정복지센터,36.7223251,127.1193676,20221012050102.0,1618.0,34010.0,천안시,천안,"풍년길, 동남구, 천안시, 충청남도, 31217, 대한민국"
1220,CAB285001619,미죽2리마을회관,36.7436172,127.1586388,20221012050102.0,1619.0,34010.0,천안시,천안,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
1221,CAB285001620,도장리,36.7468946,127.1799135,20221012050102.0,1620.0,34010.0,천안시,천안,"도장초등학교, 73, 도장1길, 동남구, 천안시, 충청남도, 31225, 대한민국"
1222,CAB285001621,코리아웨코스다㈜,36.8607477,127.1050776,20221012050102.0,1621.0,34010.0,천안시,천안,"산동로, 직산읍, 서북구, 아산시, 충청남도, 31418, 대한민국"
1223,CAB285001622,청호4차아파트,36.87509909,127.138172,20221012050102.0,1622.0,34010.0,천안시,천안,"부송1길, 직산읍, 서북구, 천안시, 충청남도, 31038, 대한민국"
1224,CAB285001624,자은가리,36.87907633,127.12427948,20221012050102.0,1624.0,34010.0,천안시,천안,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31038, 대한민국"
1225,CAB285001625,승천삼거리,36.76969604,127.20602299,20221012050102.0,1625.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
1226,CAB285001627,대흥리,36.7355075,127.2375402,20221012050102.0,1627.0,34010.0,천안시,천안,"대흥1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1227,CAB285001628,화성3리,36.75485819,127.26450556,20221012050102.0,1628.0,34010.0,천안시,천안,"5산단로, 동남구, 천안시, 충청남도, 31253, 대한민국"
1228,CAB285001629,화성3리,36.7522888,127.2657139,20221012050102.0,1629.0,34010.0,천안시,천안,"5산단로, 동남구, 천안시, 충청남도, 31253, 대한민국"
1229,CAB285001630,신풍3리(신암),36.7275642,127.2649368,20221012050102.0,1630.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31251, 대한민국"
1230,CAB285001632,수신면행정복지센터,36.7307862,127.2815807,20221012050102.0,1632.0,34010.0,천안시,천안,"수신보건지소, 436, 수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
1231,CAB285001633,남산,36.73159197,127.29687251,20221012050102.0,1633.0,34010.0,천안시,천안,"장산서길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1232,CAB285001634,장산3리(송내),36.7453799,127.289366,20221012050102.0,1634.0,34010.0,천안시,천안,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
1233,CAB285001635,장산4리,36.74680173,127.29095126,20221012050102.0,1635.0,34010.0,천안시,천안,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
1234,CAB285001636,가전3리,36.7565979,127.2848249,20221012050102.0,1636.0,34010.0,천안시,천안,"가전8길, 동남구, 천안시, 충청남도, 31253, 대한민국"
1235,CAB285001637,도원1리,36.76996461,127.30871242,20221012050102.0,1637.0,34010.0,천안시,천안,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1236,CAB285001638,매성3리(매당마을),36.79959839,127.31917751,20221012050102.0,1638.0,34010.0,천안시,천안,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1237,CAB285001639,작성마을,36.80294703,127.31998267,20221012050102.0,1639.0,34010.0,천안시,천안,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1238,CAB285001640,납안2리,36.8533928,127.2513144,20221012050102.0,1640.0,34010.0,천안시,천안,"납안3길, 입장면, 동남구, 천안시, 충청남도, 31044, 대한민국"
1239,CAB285001641,덕전1리,36.8094604,127.2214457,20221012050102.0,1641.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31064, 대한민국"
1240,CAB285001642,덕전1리(심평마을),36.808703,127.2156804,20221012050102.0,1642.0,34010.0,천안시,천안,"덕전1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
1241,CAB285001643,희망의마을,36.79690052,127.23209224,20221012050102.0,1643.0,34010.0,천안시,천안,"교촌1길, 동남구, 천안시, 충청남도, 31231, 대한민국"
1242,CAB285001644,신광교회,36.7894234,127.2344513,20221012050102.0,1644.0,34010.0,천안시,천안,"94, 서리1길, 동남구, 천안시, 충청남도, 31231, 대한민국"
1243,CAB285001645,등대의집,36.91080467,127.17656359,20221012050102.0,1645.0,34010.0,천안시,천안,"성진로, 직산읍, 서북구, 천안시, 충청남도, 31023, 대한민국"
1244,CAB285001646,거봉주유소,36.877832,127.187401,20221012050102.0,1646.0,34010.0,천안시,천안,"석문길, 성거읍, 서북구, 천안시, 충청남도, 31053, 대한민국"
1245,CAB285001647,천흥리,36.8744186,127.2019489,20221012050102.0,1647.0,34010.0,천안시,천안,"107, 성거길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1246,CAB285001649,대평1리(마을회관),36.8683172,127.2819629,20221012050102.0,1649.0,34010.0,천안시,천안,"대평1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1247,CAB285001657,무학2리,36.6866912,127.1159827,20221012050102.0,1657.0,34010.0,천안시,천안,"쌍령1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1248,CAB285001658,성 거  SKC,36.87657981,127.20140605,20221012050102.0,1658.0,34010.0,천안시,천안,"101, 22, 수청2길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1249,CAB285001661,휴대리배방농협,36.7807991,127.113724,20221012050102.0,1661.0,34010.0,천안시,천안,"휴대길, 휴대리, 아산시, 충청남도, 31209, 대한민국"
1250,CAB285001668,대홍리,36.94889311,127.13404458,20221012050102.0,1668.0,34010.0,천안시,천안,"연암로, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
1251,CAB285001669,유성농장입구,36.85630475,127.25950192,20221012050102.0,1669.0,34010.0,천안시,천안,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1252,CAB285001670,덕전1리,36.8007586,127.1964402,20221012050102.0,1670.0,34010.0,천안시,천안,"덕전1길, 동남구, 천안시, 충청남도, 31068, 대한민국"
1253,CAB285001671,목천농협,36.7845307,127.235896,20221012050102.0,1671.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31231, 대한민국"
1254,CAB285001675,용정새마을금고,36.74372177,127.10227814,20221012050102.0,1675.0,34010.0,천안시,천안,"용정길, 동남구, 천안시, 충청남도, 31214, 대한민국"
1255,CAB285001677,풍서4리,36.7162531,127.1320977,20221012050102.0,1677.0,34010.0,천안시,천안,"호정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
1256,CAB285001680,신당2통,36.8628127,127.1617061,20221012050102.0,1680.0,34010.0,천안시,천안,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
1257,CAB285001681,신당2통,36.86274014,127.16156021,20221012050102.0,1681.0,34010.0,천안시,천안,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
1258,CAB285001682,서울사료,36.8639762,127.1528458,20221012050102.0,1682.0,34010.0,천안시,천안,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
1259,CAB285001683,서울사료,36.86407538,127.15297682,20221012050102.0,1683.0,34010.0,천안시,천안,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
1260,CAB285001684,저리2리(모시울),36.885795,127.19778465,20221012050102.0,1684.0,34010.0,천안시,천안,"정자1길, 저리보금자리아파트, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1261,CAB285001685,저리2리(모시울),36.88560296,127.19759075,20221012050102.0,1685.0,34010.0,천안시,천안,"모시울1길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
1262,CAB285001686,산호아파트,36.8937935,127.1240577,20221012050102.0,1686.0,34010.0,천안시,천안,"양당율금길, 직산산호아파트, 직산읍, 서북구, 천안시, 충청남도, 31019, 대한민국"
1263,CAB285001687,산호아파트,36.8937707,127.123968,20221012050102.0,1687.0,34010.0,천안시,천안,"양당율금길, 직산산호아파트, 직산읍, 서북구, 천안시, 충청남도, 31019, 대한민국"
1264,CAB285001688,풍서4리,36.71612798,127.13218241,20221012050102.0,1688.0,34010.0,천안시,천안,"호정1길, 동남구, 천안시, 충청남도, 31216, 대한민국"
1265,CAB285001689,봉양1리,36.7010882,127.261192,20221012050102.0,1689.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1266,CAB285001691,성환리(성환터미널),36.9167153,127.1325999,20221012050102.0,1691.0,34010.0,천안시,천안,"성환시외버스터미널, 104, 성환2로, 성환읍, 서북구, 천안시, 충청남도, 31015, 대한민국"
1267,CAB285001694,가송3리,36.7300249,127.1439236,20221012050102.0,1694.0,34010.0,천안시,천안,"송정1길, 동남구, 천안시, 충청남도, 31216, 대한민국"
1268,CAB285001695,삼태리(종점),36.7364623,127.0844031,20221012050102.0,1695.0,34010.0,천안시,천안,"태학산로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1269,CAB285001696,보산원,36.7021542,127.0710538,20221012050102.0,1696.0,34010.0,천안시,천안,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1270,CAB285001698,석지골,36.6503422,127.0857938,20221012050102.0,1698.0,34010.0,천안시,천안,"지장길, 동남구, 천안시, 충청남도, 32509, 대한민국"
1271,CAB285001700,도장1리,36.7509269,127.1877217,20221012050102.0,1700.0,34010.0,천안시,천안,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
1272,CAB285001701,우성8차아파트,36.8698411,127.1255215,20221012050102.0,1701.0,34010.0,천안시,천안,"자은가리1길, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
1273,CAB285001703,지산2리,36.7955661,127.193969,20221012050102.0,1703.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1274,CAB285001706,발산리,36.7086428,127.2977584,20221012050102.0,1706.0,34010.0,천안시,천안,"발산4길, 옥산면, 동남구, 천안시, 충청남도, 31251, 대한민국"
1275,CAB285001709,죽계1리,36.795066,127.3851933,20221012050102.0,1709.0,34010.0,천안시,천안,"죽계리2길, 동남구, 천안시, 충청남도, 27827, 대한민국"
1276,CAB285001710,봉항3리,36.8441024,127.3185973,20221012050102.0,1710.0,34010.0,천안시,천안,"봉항로, 동남구, 천안시, 충청남도, 27825, 대한민국"
1277,CAB285001711,양곡리(종점),36.8509596,127.28201408,20221012050102.0,1711.0,34010.0,천안시,천안,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1278,CAB285001713,양대리(종점),36.8956655,127.2625805,20221012050102.0,1713.0,34010.0,천안시,천안,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1279,CAB285001714,운용리(종점),36.87040657,127.26779319,20221012050102.0,1714.0,34010.0,천안시,천안,"위례성로, 입장면, 동남구, 천안시, 충청남도, 31056, 대한민국"
1280,CAB285001715,단대병원,36.8412905,127.1743703,20221012050102.0,1715.0,34010.0,천안시,천안,"단국대학교병원, 201, 망향로, 성거읍, 동남구, 천안시, 충청남도, 31116, 대한민국"
1281,CAB285001716,부영아파트,36.7604214,127.1782955,20221012050102.0,1716.0,34010.0,천안시,천안,"46, 삼성5길, 동남구, 천안시, 충청남도, 31226, 대한민국"
1282,CAB285001719,안서동(문암),36.84434466,127.18699407,20221012050102.0,1719.0,34010.0,천안시,천안,"문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1283,CAB285001721,명덕리종점,36.82233216,127.25502858,20221012050102.0,1721.0,34010.0,천안시,천안,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1284,CAB285001722,오곡리(종점),36.82488246,127.28408663,20221012050102.0,1722.0,34010.0,천안시,천안,"오곡2길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1285,CAB285001723,천흥리(종점),36.8730555,127.2106701,20221012050102.0,1723.0,34010.0,천안시,천안,"203, 85, 천흥4길, 성거읍, 서북구, 천안시, 충청남도, 31044, 대한민국"
1286,CAB285001724,왕림리(종점),36.91455865,127.09734156,20221012050102.0,1724.0,34010.0,천안시,천안,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1287,CAB285001725,신방리(종점),36.9344413,127.0816103,20221012050102.0,1725.0,34010.0,천안시,천안,"신무길, 성환읍, 서북구, 천안시, 충청남도, 31000, 대한민국"
1288,CAB285001727,대홍저수지,36.9386817,127.1495639,20221012050102.0,1727.0,34010.0,천안시,천안,"성월수향길, 성환읍, 서북구, 천안시, 충청남도, 31022, 대한민국"
1289,CAB285001728,양령2리,36.96372434,127.15462082,20221012050102.0,1728.0,34010.0,천안시,천안,"양령1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
1290,CAB285001729,업성4통,36.86582008,127.13006101,20221012050102.0,1729.0,34010.0,천안시,천안,"모시1길, 업성동, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
1291,CAB285001733,구룡2통,36.7663314,127.1383943,20221012050102.0,1733.0,34010.0,천안시,천안,"구룡2통경로당, 배울1길, 구룡동, 동남구, 천안시, 충청남도, 31207, 대한민국"
1292,CAB285001734,전의읍내리(종점),36.6789191,127.2082706,20221012050102.0,1734.0,34010.0,천안시,천안,"전의읍내리(종점), 운주산로, 전의면, 세종, 30004, 대한민국"
1293,CAB285001735,바타니(종점),36.8143928,127.3639047,20221012050102.0,1735.0,34010.0,천안시,천안,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1294,CAB285001736,관성2리마을회관,36.8213759,127.3237012,20221012050102.0,1736.0,34010.0,천안시,천안,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1295,CAB285001737,관성리(종점),36.8170867,127.3409441,20221012050102.0,1737.0,34010.0,천안시,천안,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1296,CAB285001738,서원리(종점),36.7792615,127.295836,20221012050102.0,1738.0,34010.0,천안시,천안,"병천5길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1297,CAB285001739,곡대(종점),36.8795268,127.29434457,20221012050102.0,1739.0,34010.0,천안시,천안,"대평4길, 동남구, 천안시, 충청남도, 27824, 대한민국"
1298,CAB285001740,청룡(종점),36.9047458,127.2784233,20221012050102.0,1740.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 17609, 대한민국"
1299,CAB285001741,호당리,36.88434462,127.23780241,20221012050102.0,1741.0,34010.0,천안시,천안,"입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1300,CAB285001743,광덕1리,36.7881226,127.3472468,20221012050102.0,1743.0,34010.0,천안시,천안,"동산광덕길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1301,CAB285001744,행암리(종점),36.8046251,127.3545277,20221012050102.0,1744.0,34010.0,천안시,천안,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1302,CAB285001745,동산2리,36.8272118,127.0745752,20221012050102.0,1745.0,34010.0,천안시,천안,"동산로, 동산리, 아산시, 충청남도, 31458, 대한민국"
1303,CAB285001746,구성5통,36.79231923,127.17354692,20221012050102.0,1746.0,34010.0,천안시,천안,"정골1길, 구성동, 동남구, 천안시, 충청남도, 31070, 대한민국"
1304,CAB285001747,백석대학교(운동장),36.8406499,127.1851781,20221012050102.0,1747.0,34010.0,천안시,천안,"백석대학교, 1, 문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
1305,CAB285001748,한국생산기술연구원,36.9047947,127.2460661,20221012050102.0,1748.0,34010.0,천안시,천안,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1306,CAB285001749,한국생산기술연구원,36.9047273,127.2461729,20221012050102.0,1749.0,34010.0,천안시,천안,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1307,CAB285001750,성남초교,36.7253524,127.2513941,20221012050102.0,1750.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31251, 대한민국"
1308,CAB285001751,성남초교,36.7254153,127.2513323,20221012050102.0,1751.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31251, 대한민국"
1309,CAB285001752,직산역,36.8698911,127.1447386,20221012050102.0,1752.0,34010.0,천안시,천안,"직산역, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1310,CAB285001753,동남구보건소,36.80731404,127.15153934,20221012050102.0,1753.0,34010.0,천안시,천안,"40, 버들로, 문화동, 동남구, 천안시, 충청남도, 31131, 대한민국"
1311,CAB285001754,단국대 삼거리,36.830499,127.1639488,20221012050102.0,1754.0,34010.0,천안시,천안,"단대로, 동남구, 천안시, 충청남도, 31115, 대한민국"
1312,CAB285001755,성환문화회관,36.91172292,127.13673126,20221012050102.0,1755.0,34010.0,천안시,천안,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1313,CAB285001756,성환문화회관,36.91185463,127.1366524,20221012050102.0,1756.0,34010.0,천안시,천안,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1314,CAB285001757,백석사거리,36.8185896,127.13095407,20221012050102.0,1757.0,34010.0,천안시,천안,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1315,CAB285001758,백석사거리,36.81699131,127.13084907,20221012050102.0,1758.0,34010.0,천안시,천안,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1316,CAB285001759,봉서초등학교,36.81435129,127.12990241,20221012050102.0,1759.0,34010.0,천안시,천안,"봉명동, 동남구, 천안시, 충청남도, 31148, 대한민국"
1317,CAB285001760,봉서초등학교,36.81519796,127.13044074,20221012050102.0,1760.0,34010.0,천안시,천안,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1318,CAB285001761,시영1차아파트,36.8073613,127.12823574,20221012050102.0,1761.0,34010.0,천안시,천안,"서부대로, 쌍용3동, 서북구, 천안시, 충청남도, 31149, 대한민국"
1319,CAB285001762,시영1차아파트,36.80877299,127.12885241,20221012050102.0,1762.0,34010.0,천안시,천안,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1320,CAB285001763,광명아파트,36.80084289,127.12692428,20221012050102.0,1763.0,34010.0,천안시,천안,"천안주유소, 368, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1321,CAB285001764,연세우일치과병원,36.79856963,127.12629741,20221012050102.0,1764.0,34010.0,천안시,천안,"350, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1322,CAB285001765,일봉동행정복지센터,36.80103683,127.14263516,20221012050102.0,1765.0,34010.0,천안시,천안,"다가5길, 봉명동, 동남구, 천안시, 충청남도, 31154, 대한민국"
1323,CAB285001767,청당벽산아파트,36.78110798,127.1593924,20221012050102.0,1767.0,34010.0,천안시,천안,"남부대로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
1324,CAB285001768,남부고가교(천안국빈장례식장),36.7832793,127.1435552,20221012050102.0,1768.0,34010.0,천안시,천안,"풍세로, 용곡동, 동남구, 천안시, 충청남도, 31200, 대한민국"
1325,CAB285001769,남부고가교,36.7829315,127.1432912,20221012050102.0,1769.0,34010.0,천안시,천안,"남부고가교, 용곡동, 동남구, 천안시, 충청남도, 31199, 대한민국"
1326,CAB285001770,태학산자연휴양림,36.73064195,127.09168391,20221012050102.0,1770.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31214, 대한민국"
1327,CAB285001771,매당2리,36.7031986,127.1058593,20221012050102.0,1771.0,34010.0,천안시,천안,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1328,CAB285001772,매당2리,36.7031092,127.1060837,20221012050102.0,1772.0,34010.0,천안시,천안,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1329,CAB285001773,매당1리,36.6992779,127.0993303,20221012050102.0,1773.0,34010.0,천안시,천안,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1330,CAB285001774,매당1리,36.6990984,127.0995775,20221012050102.0,1774.0,34010.0,천안시,천안,"매당1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1331,CAB285001775,충남슈퍼,36.6994049,127.1151504,20221012050102.0,1775.0,34010.0,천안시,천안,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1332,CAB285001776,충남슈퍼,36.6993002,127.1148207,20221012050102.0,1776.0,34010.0,천안시,천안,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1333,CAB285001778,신도브래뉴1차아파트,36.77226367,127.21506719,20221012050102.0,1778.0,34010.0,천안시,천안,"42, 신계5길, 목천신도브래뉴1차아파트, 동남구, 천안시, 충청남도, 31233, 대한민국"
1334,CAB285001779,동산식물원,36.8082155,127.3700031,20221012050102.0,1779.0,34010.0,천안시,천안,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1335,CAB285001780,동산식물원,36.8080531,127.3698352,20221012050102.0,1780.0,34010.0,천안시,천안,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1336,CAB285001782,독립기념관,36.7780592,127.2307274,20221012050102.0,1782.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31231, 대한민국"
1337,CAB285001783,독립기념관,36.7780481,127.2306097,20221012050102.0,1783.0,34010.0,천안시,천안,"독립기념관, 독립기념관로, 동남구, 천안시, 충청남도, 31231, 대한민국"
1338,CAB285001784,한국가스안전교육원,36.7979826,127.190675,20221012050102.0,1784.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31068, 대한민국"
1339,CAB285001788,서당골,36.80050133,127.10066741,20221012050102.0,1788.0,34010.0,천안시,천안,"불당대로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
1340,CAB285001790,불당동행정복지센터,36.8050216,127.113191,20221012050102.0,1790.0,34010.0,천안시,천안,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1341,CAB285001791,불당동일하이빌,36.80799925,127.11403722,20221012050102.0,1791.0,34010.0,천안시,천안,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1342,CAB285001792,불당동일하이빌,36.80778699,127.11374928,20221012050102.0,1792.0,34010.0,천안시,천안,"롯데슈퍼, 73, 시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
1343,CAB285001795,밤골,36.85508491,127.13025261,20221012050102.0,1795.0,34010.0,천안시,천안,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1344,CAB285001796,밤골,36.8551708,127.1301362,20221012050102.0,1796.0,34010.0,천안시,천안,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1345,CAB285001797,선바위,36.85789938,127.13443863,20221012050102.0,1797.0,34010.0,천안시,천안,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1346,CAB285001798,선바위,36.8579918,127.1343406,20221012050102.0,1798.0,34010.0,천안시,천안,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
